Recency,Frequency,Monetary,Coupon_Ratio,Tenure_Months,Avg_Order_Value,Purchase_Interval,Orders_last_30d,Spend_last_30d,Active_30d,Cluster
301,24,4960.72,0.2857142857142857,24,206.6966666666667,30.44,0.0,0.0,0,0
152,1,8.79,0.0,20,8.79,608.8000000000001,0.0,0.0,0,1
131,4,1299.09,0.3333333333333333,23,324.7725,175.03,0.0,0.0,0,1
257,2,55.17,0.3333333333333333,21,27.585,319.62,0.0,0.0,0,0
147,12,2683.22,0.3720930232558139,25,223.60166666666663,63.41666666666666,0.0,0.0,0,1
222,4,725.93,0.2222222222222222,15,181.4825,114.15,0.0,0.0,0,0
50,12,3610.69,0.36,17,300.8908333333333,43.123333333333335,0.0,0.0,0,1
193,14,2355.22,0.4761904761904761,19,168.23,41.31142857142857,0.0,0.0,0,3
335,6,1028.02,0.1428571428571428,30,171.33666666666667,152.20000000000002,0.0,0.0,0,0
52,37,6208.11,0.3611111111111111,37,167.78675675675674,30.44,0.0,0.0,0,5
263,3,833.54,0.3529411764705882,35,277.84666666666664,355.1333333333334,0.0,0.0,0,0
108,4,677.44,0.4,2,169.36,15.22,0.0,0.0,0,1
343,23,4756.07,0.3714285714285714,5,206.78565217391304,6.6173913043478265,0.0,0.0,0,0
93,4,380.48,0.5,6,95.12,45.66,0.0,0.0,0,1
86,54,11911.35,0.3643410852713178,37,220.58055555555555,20.857037037037035,0.0,0.0,0,6
335,36,7775.25,0.3421052631578947,40,215.97916666666663,33.82222222222222,0.0,0.0,0,0
19,47,7276.48,0.2686567164179104,7,154.8187234042553,4.533617021276596,11.0,2231.37,1,5
135,3,266.12,0.1666666666666666,45,88.70666666666666,456.6,0.0,0.0,0,1
150,2,95.35,0.0,22,47.675,334.84000000000003,0.0,0.0,0,1
161,17,3341.94,0.3571428571428571,26,196.58470588235292,46.555294117647065,0.0,0.0,0,1
71,31,8513.32,0.3018867924528302,33,274.6232258064516,32.40387096774194,0.0,0.0,0,5
213,8,1419.34,0.25,4,177.4175,15.22,0.0,0.0,0,0
257,1,235.92,1.0,34,235.92,1034.96,0.0,0.0,0,3
33,19,3086.03,0.4090909090909091,42,162.42263157894735,67.28842105263158,0.0,0.0,0,5
61,47,11602.03,0.3763440860215054,38,246.8517021276596,24.611063829787238,0.0,0.0,0,6
19,6,827.45,0.3,16,137.90833333333333,81.17333333333333,6.0,827.45,1,1
66,80,17423.11,0.3117647058823529,7,217.788875,2.6635,0.0,0.0,0,6
96,9,1945.16,0.5,40,216.1288888888889,135.2888888888889,0.0,0.0,0,1
63,5,1157.88,0.2222222222222222,5,231.576,30.440000000000005,0.0,0.0,0,1
98,56,12728.2,0.2621359223300971,40,227.2892857142857,21.742857142857144,0.0,0.0,0,6
199,11,3415.41,0.3125,41,310.4918181818182,113.4581818181818,0.0,0.0,0,0
153,10,1389.49,0.2432432432432432,50,138.949,152.2,0.0,0.0,0,1
4,34,7821.58,0.3548387096774194,6,230.04647058823528,5.371764705882353,8.0,2241.04,1,5
193,10,1060.02,0.2777777777777778,39,106.002,118.716,0.0,0.0,0,0
346,9,1750.87,0.3529411764705882,45,194.5411111111111,152.2,0.0,0.0,0,0
192,41,7858.58,0.3666666666666666,4,191.67268292682925,2.969756097560976,0.0,0.0,0,5
13,9,1948.41,0.2105263157894736,41,216.49,138.67111111111112,2.0,72.98,1,1
124,7,1015.27,0.35,8,145.03857142857143,34.78857142857143,0.0,0.0,0,1
352,5,1148.87,0.2,45,229.774,273.96,0.0,0.0,0,0
10,33,7815.52,0.3125,37,236.8339393939394,34.129696969696965,33.0,7815.52,1,5
224,9,1898.84,0.2105263157894736,46,210.98222222222225,155.5822222222222,0.0,0.0,0,0
143,34,4136.1,0.365079365079365,4,121.65,3.581176470588236,0.0,0.0,0,5
117,1,233.95,0.3333333333333333,15,233.95,456.6,0.0,0.0,0,1
35,49,13205.69,0.3363636363636363,19,269.5038775510204,11.80326530612245,0.0,0.0,0,6
13,18,7989.97,0.3636363636363636,5,443.8872222222223,8.455555555555556,6.0,1421.26,1,5
224,2,160.82,0.3333333333333333,9,80.41,136.98000000000002,0.0,0.0,0,0
260,2,541.61,0.0,13,270.805,197.86,0.0,0.0,0,0
25,8,1814.52,0.5,10,226.815,38.05,8.0,1814.52,1,1
11,13,2168.04,0.3636363636363636,40,166.7723076923077,93.66153846153848,2.0,154.27,1,1
312,10,1006.98,0.2857142857142857,40,100.698,121.76000000000002,0.0,0.0,0,0
70,6,1280.23,0.2777777777777778,30,213.37166666666667,152.20000000000002,0.0,0.0,0,1
92,17,3027.66,0.3823529411764705,29,178.09764705882353,51.92705882352941,0.0,0.0,0,5
286,12,1887.28,0.2333333333333333,20,157.27333333333334,50.73333333333334,0.0,0.0,0,0
147,11,2030.81,0.3,42,184.6190909090909,116.22545454545455,0.0,0.0,0,1
83,22,4054.48,0.35,3,184.29454545454544,4.150909090909091,0.0,0.0,0,5
331,3,894.62,0.2666666666666666,24,298.20666666666665,243.52,0.0,0.0,0,0
153,1,31.69,0.0,16,31.69,487.04,0.0,0.0,0,1
166,3,387.25,0.4,9,129.08333333333334,91.32,0.0,0.0,0,1
95,33,5630.7300000000005,0.4545454545454545,18,170.62818181818184,16.603636363636365,0.0,0.0,0,5
28,8,1346.31,0.1111111111111111,17,168.28875,64.685,3.0,717.74,1,1
141,3,95.76,0.6,46,31.92,466.7466666666666,0.0,0.0,0,3
349,8,1754.62,0.3571428571428571,27,219.3275,102.735,0.0,0.0,0,0
21,176,30472.73,0.3743169398907104,25,173.14051136363636,4.323863636363637,29.0,5591.58,1,7
261,3,1320.0,0.4,36,440.0,365.28,0.0,0.0,0,0
303,5,603.49,0.2857142857142857,32,120.698,194.816,0.0,0.0,0,0
190,14,2001.2,0.15,49,142.94285714285715,106.54,0.0,0.0,0,0
152,8,1426.88,0.0769230769230769,29,178.36,110.345,0.0,0.0,0,1
56,61,11022.65,0.3193277310924369,45,180.69918032786885,22.455737704918032,0.0,0.0,0,6
88,1,19.59,1.0,5,19.59,152.20000000000002,0.0,0.0,0,3
5,15,2432.74,0.36,16,162.18266666666665,32.46933333333333,5.0,1372.09,1,1
303,5,1009.27,0.3333333333333333,18,201.854,109.58400000000002,0.0,0.0,0,0
207,6,1054.58,0.25,4,175.76333333333332,20.293333333333333,0.0,0.0,0,0
20,35,13291.35,0.3595505617977528,6,379.7528571428572,5.218285714285715,20.0,3186.99,1,6
107,120,23052.98,0.308,24,192.10816666666668,6.088,0.0,0.0,0,7
269,1,132.86,1.0,35,132.86,1065.4,0.0,0.0,0,3
35,12,2077.94,0.2916666666666667,11,173.16166666666666,27.903333333333336,0.0,0.0,0,1
123,117,22177.12,0.3295019157088122,5,189.54803418803417,1.300854700854701,0.0,0.0,0,7
94,9,1385.05,0.4705882352941176,39,153.89444444444445,131.90666666666667,0.0,0.0,0,1
179,39,6255.57,0.2906976744186046,19,160.39923076923077,14.82974358974359,0.0,0.0,0,5
215,34,7912.25,0.3538461538461538,10,232.71323529411765,8.952941176470588,0.0,0.0,0,5
13,5,973.57,0.1,47,194.714,286.136,5.0,973.57,1,1
12,37,6245.1900000000005,0.2403846153846154,44,168.78891891891894,36.19891891891892,5.0,959.38,1,5
163,5,772.67,0.4117647058823529,25,154.534,152.2,0.0,0.0,0,1
19,3,886.1700000000001,0.2,42,295.39000000000004,426.16,3.0,886.1700000000001,1,1
35,38,13214.08,0.2580645161290322,28,347.73894736842107,22.429473684210528,0.0,0.0,0,6
49,10,2458.41,0.2352941176470588,18,245.841,54.79200000000001,0.0,0.0,0,1
172,4,1367.14,0.1875,28,341.785,213.08,0.0,0.0,0,1
33,1,241.0,0.0,32,241.0,974.08,0.0,0.0,0,1
152,4,447.14,0.5,36,111.785,273.96000000000004,0.0,0.0,0,3
171,10,1833.67,0.3928571428571428,42,183.367,127.848,0.0,0.0,0,1
167,5,473.54,0.4375,28,94.708,170.464,0.0,0.0,0,1
30,55,24698.14,0.3070175438596491,33,449.0570909090909,18.264000000000003,11.0,2053.74,1,6
22,8,1085.95,0.35,36,135.74375,136.98000000000002,8.0,1085.95,1,1
63,28,7354.95,0.2982456140350877,49,262.6767857142857,53.27,0.0,0.0,0,5
110,18,10911.9,0.36,30,606.2166666666667,50.73333333333333,0.0,0.0,0,5
110,33,6263.6900000000005,0.4354838709677419,2,189.80878787878788,1.844848484848485,0.0,0.0,0,5
167,17,3549.9700000000003,0.2702702702702703,18,208.8217647058824,32.23058823529412,0.0,0.0,0,1
22,36,6082.9400000000005,0.2666666666666666,11,168.97055555555556,9.301111111111112,2.0,516.51,1,5
4,42,9031.34,0.3870967741935484,47,215.0319047619048,34.063809523809525,33.0,7357.33,1,5
98,21,3669.74,0.392156862745098,17,174.7495238095238,24.64190476190476,0.0,0.0,0,5
47,7,1290.95,0.3846153846153846,22,184.42142857142855,95.66857142857144,0.0,0.0,0,1
270,12,1760.67,0.2333333333333333,13,146.7225,32.97666666666667,0.0,0.0,0,0
150,35,6399.46,0.3877551020408163,44,182.8417142857143,38.267428571428574,0.0,0.0,0,5
202,6,1846.16,0.375,29,307.6933333333333,147.1266666666667,0.0,0.0,0,0
126,26,4898.15,0.320754716981132,29,188.3903846153846,33.95230769230769,0.0,0.0,0,5
97,4,1399.98,0.2,34,349.995,258.74,0.0,0.0,0,1
29,69,11464.85,0.3442622950819672,35,166.1572463768116,15.44057971014493,3.0,221.92,1,6
194,6,679.25,0.3157894736842105,48,113.20833333333331,243.52,0.0,0.0,0,0
266,12,1737.57,0.2857142857142857,37,144.7975,93.85666666666668,0.0,0.0,0,0
46,31,10798.44,0.2857142857142857,29,348.3367741935484,28.476129032258065,0.0,0.0,0,5
26,7,1052.56,0.2941176470588235,50,150.3657142857143,217.42857142857144,7.0,1052.56,1,1
157,1,16.630000000000003,0.0,29,16.630000000000003,882.76,0.0,0.0,0,1
215,31,4042.87,0.2909090909090909,15,130.41516129032257,14.729032258064516,0.0,0.0,0,0
337,1,124.68,0.0,12,124.68,365.28,0.0,0.0,0,0
8,1,127.8,0.0,14,127.8,426.16,1.0,127.8,1,1
140,10,1881.77,0.3793103448275862,45,188.177,136.98,0.0,0.0,0,1
21,11,2959.61,0.3636363636363636,25,269.0554545454545,69.18181818181819,2.0,286.18,1,1
151,6,965.01,0.2307692307692307,40,160.835,202.93333333333337,0.0,0.0,0,1
357,6,1165.54,0.3333333333333333,10,194.25666666666663,50.73333333333334,0.0,0.0,0,0
240,1,7.2,0.0,24,7.2,730.5600000000001,0.0,0.0,0,0
119,7,676.47,0.4736842105263157,3,96.63857142857144,13.045714285714286,0.0,0.0,0,1
161,26,4451.45,0.3108108108108108,4,171.20961538461538,4.683076923076923,0.0,0.0,0,5
135,5,663.5,0.2,44,132.7,267.872,0.0,0.0,0,1
54,28,6255.54,0.3809523809523809,8,223.41214285714287,8.697142857142858,0.0,0.0,0,5
103,9,1110.61,0.3846153846153846,50,123.4011111111111,169.11111111111111,0.0,0.0,0,1
171,2,658.95,0.3333333333333333,6,329.475,91.32,0.0,0.0,0,1
30,13,2904.2200000000003,0.0526315789473684,13,223.40153846153848,30.44,13.0,2904.22,1,1
172,11,911.18,0.3076923076923077,22,82.83454545454545,60.88,0.0,0.0,0,1
27,7,678.72,0.8571428571428571,23,96.96,100.01714285714286,2.0,176.69,1,3
7,39,8637.48,0.3389830508474576,42,221.47384615384613,32.78153846153846,38.0,8571.539999999999,1,5
174,61,11243.87,0.3722627737226277,36,184.32573770491803,17.964590163934428,0.0,0.0,0,6
345,3,558.69,0.5,6,186.23,60.88,0.0,0.0,0,0
82,10,1238.69,0.2608695652173913,21,123.869,63.924,0.0,0.0,0,1
186,2,31.38,0.5,44,15.69,669.6800000000001,0.0,0.0,0,3
129,7,1430.35,0.1666666666666666,29,204.33571428571423,126.10857142857142,0.0,0.0,0,1
222,2,71.17999999999999,0.0,20,35.59,304.40000000000003,0.0,0.0,0,0
153,14,2305.52,0.3461538461538461,20,164.68,43.48571428571429,0.0,0.0,0,1
13,31,4566.84,0.2978723404255319,43,147.3174193548387,42.223225806451616,3.0,321.08,1,5
70,28,4651.99,0.2835820895522388,7,166.14249999999998,7.61,0.0,0.0,0,5
215,23,3578.95,0.3541666666666667,39,155.6065217391304,51.61565217391305,0.0,0.0,0,0
99,3,1111.38,0.2777777777777778,39,370.46,395.72,0.0,0.0,0,1
174,17,3154.0,0.3673469387755102,18,185.52941176470588,32.23058823529412,0.0,0.0,0,1
13,19,2954.65,0.3448275862068966,42,155.5078947368421,67.28842105263158,19.0,2954.65,1,5
343,7,1897.21,0.2,12,271.03000000000003,52.182857142857145,0.0,0.0,0,0
116,31,4772.71,0.4090909090909091,20,153.9583870967742,19.63870967741936,0.0,0.0,0,5
136,29,4891.27,0.3670886075949367,11,168.6644827586207,11.546206896551723,0.0,0.0,0,5
237,5,2552.11,0.3043478260869565,34,510.422,206.992,0.0,0.0,0,0
266,17,4988.65,0.1851851851851851,5,293.45,8.952941176470588,0.0,0.0,0,0
59,49,6733.0,0.425,12,137.40816326530611,7.454693877551021,0.0,0.0,0,5
130,56,7485.06,0.2786885245901639,40,133.6617857142857,21.742857142857144,0.0,0.0,0,6
18,6,645.86,0.1428571428571428,43,107.64333333333332,218.1533333333333,6.0,645.86,1,1
300,17,4127.03,0.2941176470588235,19,242.76647058823528,34.02117647058824,0.0,0.0,0,0
102,44,6813.71,0.2763157894736842,17,154.85704545454544,11.760909090909092,0.0,0.0,0,5
146,2,263.64,0.3333333333333333,19,131.82,289.18,0.0,0.0,0,1
33,38,7770.65,0.3103448275862069,46,204.4907894736842,36.84842105263158,0.0,0.0,0,5
35,26,7413.99,0.4,20,285.1534615384616,23.415384615384617,0.0,0.0,0,5
223,7,1048.96,0.3076923076923077,15,149.85142857142858,65.22857142857143,0.0,0.0,0,0
303,5,518.8,0.3888888888888889,35,103.76,213.08,0.0,0.0,0,0
11,2,286.18,0.5,4,143.09,60.88,2.0,286.18,1,1
349,11,2067.11,0.5,8,187.91909090909093,22.13818181818182,0.0,0.0,0,0
157,6,682.89,0.6,38,113.815,192.78666666666663,0.0,0.0,0,3
145,7,2489.4700000000003,0.4444444444444444,44,355.6385714285715,191.33714285714288,0.0,0.0,0,1
70,32,5572.67,0.5853658536585366,47,174.1459375,44.70875,0.0,0.0,0,5
82,67,10898.02,0.2845528455284553,37,162.65701492537315,16.810149253731343,0.0,0.0,0,6
65,32,4501.13,0.2857142857142857,19,140.6603125,18.07375,0.0,0.0,0,5
35,10,1810.35,0.4615384615384615,10,181.035,30.440000000000005,0.0,0.0,0,1
44,18,2100.71,0.5,6,116.70611111111111,10.146666666666668,0.0,0.0,0,5
8,3,798.36,0.0,50,266.12,507.3333333333333,3.0,798.36,1,1
140,13,1605.73,0.3157894736842105,22,123.51769230769231,51.51384615384616,0.0,0.0,0,1
1,6,1160.99,0.25,45,193.4983333333333,228.3,6.0,1160.99,1,1
9,30,5001.91,0.2439024390243902,48,166.73033333333333,48.704,30.0,5001.91,1,5
173,3,370.91,0.7272727272727273,6,123.63666666666668,60.88,0.0,0.0,0,3
201,4,287.17,0.25,7,71.7925,53.27,0.0,0.0,0,0
22,106,19707.45,0.3661971830985915,25,185.91933962264156,7.179245283018868,51.0,9077.52,1,7
28,3,817.95,0.4736842105263157,47,272.65000000000003,476.8933333333334,2.0,725.25,1,1
26,19,3375.54,0.4358974358974359,6,177.66,9.612631578947369,19.0,3375.54,1,5
223,6,581.2,0.1428571428571428,22,96.86666666666667,111.61333333333334,0.0,0.0,0,0
144,15,1793.63,0.2727272727272727,17,119.57533333333336,34.498666666666665,0.0,0.0,0,1
51,20,3917.62,0.2641509433962264,25,195.881,38.05,0.0,0.0,0,1
10,13,2433.38,0.2857142857142857,22,187.18307692307687,51.51384615384616,13.0,2433.38,1,1
206,7,1408.29,0.3,6,201.1842857142857,26.091428571428573,0.0,0.0,0,0
196,13,2374.66,0.32,28,182.66615384615383,65.56307692307692,0.0,0.0,0,0
18,14,2593.34,0.1666666666666666,50,185.23857142857145,108.71428571428572,9.0,2281.02,1,1
187,23,5275.3,0.2619047619047619,12,229.3608695652174,15.881739130434784,0.0,0.0,0,0
259,44,10181.63,0.2857142857142857,18,231.4006818181818,12.452727272727277,0.0,0.0,0,6
203,1,22.99,1.0,38,22.99,1156.72,0.0,0.0,0,3
89,18,3384.06,0.3863636363636363,15,188.00333333333333,25.366666666666667,0.0,0.0,0,5
63,7,1826.84,0.3,49,260.97714285714284,213.08,0.0,0.0,0,1
172,6,1360.11,0.4,30,226.685,152.20000000000002,0.0,0.0,0,1
341,2,862.28,0.45,18,431.14,273.96000000000004,0.0,0.0,0,0
22,5,551.98,0.1666666666666666,9,110.396,54.79200000000001,2.0,255.6,1,1
137,8,1016.5,0.4736842105263157,43,127.0625,163.615,0.0,0.0,0,1
135,7,651.48,0.3076923076923077,5,93.06857142857145,21.742857142857144,0.0,0.0,0,1
133,14,1931.41,0.1379310344827586,41,137.95785714285714,89.14571428571428,0.0,0.0,0,1
28,7,2125.6,0.4615384615384615,22,303.65714285714284,95.66857142857144,7.0,2125.6,1,1
137,17,3071.43,0.3928571428571428,3,180.67235294117648,5.371764705882353,0.0,0.0,0,5
242,19,2729.72,0.3421052631578947,36,143.66947368421052,57.67578947368422,0.0,0.0,0,0
138,37,6560.98,0.4794520547945205,29,177.32378378378377,23.85837837837838,0.0,0.0,0,5
263,2,182.81,0.5,16,91.405,243.52,0.0,0.0,0,3
90,24,5271.14,0.4,11,219.63083333333336,13.951666666666668,0.0,0.0,0,5
77,26,3954.74,0.3555555555555555,19,152.1053846153846,22.244615384615383,0.0,0.0,0,5
159,3,131.5,0.4,25,43.833333333333336,253.66666666666663,0.0,0.0,0,1
59,2,268.17,0.5,15,134.085,228.3,0.0,0.0,0,1
225,13,1861.69,0.3666666666666666,23,143.2069230769231,53.855384615384615,0.0,0.0,0,0
245,2,102.45,0.3333333333333333,2,51.225,30.44,0.0,0.0,0,0
153,13,1288.32,0.2580645161290322,44,99.10153846153844,103.02769230769232,0.0,0.0,0,1
13,31,4880.33,0.2950819672131147,15,157.43,14.729032258064516,11.0,2010.49,1,5
254,6,1868.58,0.5454545454545454,33,311.43,167.42000000000002,0.0,0.0,0,3
1,5,562.38,0.5555555555555556,41,112.476,249.608,5.0,562.38,1,1
143,8,1035.58,0.2307692307692307,8,129.4475,30.44,0.0,0.0,0,1
171,3,1440.33,0.4615384615384615,37,480.11,375.4266666666667,0.0,0.0,0,3
37,45,9798.053279547825,0.359584680057116,30,215.76148251033925,20.64094043106139,0.0,0.0,0,6
43,13,2716.212445944227,0.40768786847188093,29,209.36514427068357,73.20077599187981,0.6228904758190003,36.74430916856283,0,1
43,46,10301.030006884577,0.35678596243605726,7,222.06505033013408,5.012995033315196,0.0,0.0,0,6
64,22,2816.5365792743414,0.4381463135493453,43,123.7938563834914,58.30012845368884,0.0,0.0,0,4
16,26,4551.323151851221,0.3479656396854715,30,174.8555915494307,32.81046296659896,3.9372907368637042,628.909710254462,1,5
12,3,487.5398801155129,0.6606790514241874,39,128.06827733064986,328.6012788886959,3.918729756779787,487.5398801155129,1,2
54,26,6109.050505077593,0.26603497552355987,13,242.13421182640587,14.661644324770633,0.0,0.0,0,5
9,15,2822.075618903944,0.3564962500347614,22,188.13837459359624,45.14844161125828,5.452182667445323,1383.9256658645631,1,1
52,37,6207.671232283834,0.36192310259117205,36,167.4719099686475,29.851949839071644,0.0,0.0,0,5
85,31,8995.242216056551,0.32412000663430846,11,326.77394668382567,14.760413731238927,0.0,0.0,0,5
23,5,592.9115033805735,0.389660421792765,13,106.05675682956142,69.39775262540685,2.0,230.11550472020627,1,1
16,18,6039.836008331747,0.3954110982006472,23,339.60315399083163,39.840181659162454,11.024069026156482,2295.407161287598,1,5
73,1,237.76799408019838,0.7291677487379258,32,193.62369128573658,797.1475988147474,0.0,0.0,0,2
58,1,109.94492781015592,0.4389714207056361,29,109.94492781015592,907.2685497686022,0.0,0.0,0,1
52,18,5155.155203661754,0.31533929980157344,21,283.22561944402497,35.2290223514216,0.0,0.0,0,5
28,24,4401.448283630632,0.3950767362066319,21,178.625819689048,26.156074238470563,14.89859702633817,3041.0879253727708,1,5
75,1,209.51916830811786,0.9626484146779251,27,203.43104665854625,818.4690532283881,0.0,0.0,0,2
73,19,3527.0632305578183,0.3689362725649967,39,192.44836611809313,66.19908254510699,0.0,0.0,0,5
63,84,19936.499251637135,0.38822329979134584,21,293.27043468248456,7.779290460362949,1.5201289695315099,378.93470926687576,0,6
26,8,972.5568737204273,0.25853930956559257,17,113.66197424039817,64.90055733356051,0.5910470555857301,82.93572283978965,0,1
78,7,1286.1930176201317,0.29300438899202985,40,173.76203781779031,165.52493897771924,0.0,0.0,0,1
44,6,930.1693226331594,0.3504004101364788,44,140.8540786400221,206.9783233442672,0.0,0.0,0,1
18,76,13893.23295934618,0.30704235554611525,31,182.80569683350237,12.715445793925085,25.749757101835403,5732.686584632118,1,6
49,26,7275.634310893881,0.40915377774510203,18,274.22866251193216,21.08146859256678,0.0,0.0,0,5
58,2,353.1417400224825,0.07135101932498442,37,160.58966870283123,492.8318000753401,0.0,0.0,0,1
77,51,11806.24225256633,0.3684197364134906,37,229.50756007738948,22.132665189085476,0.0,0.0,0,6
55,24,4776.923438374781,0.30320618754894324,21,204.58321033413034,28.934219961208527,0.0,0.0,0,5
25,5,942.037264428236,0.37859026176542776,26,184.69870290792898,157.55525287647342,5.180538877347224,942.037264428236,1,1
20,57,13075.057655778137,0.36772558067526545,27,247.09368458923325,13.4624268529332,21.47579383339154,4745.391393215628,1,6
49,1,138.69679593264618,0.7029027016742672,23,138.69679593264618,726.9217615091293,0.4456459474885993,25.05421516780905,0,2
60,23,6054.86487853621,0.35837715363493605,7,273.8536241099488,10.204172313924708,0.0,0.0,0,5
48,10,1423.5740192165313,0.37096190327552875,19,135.138817501818,60.34899480614264,0.0,0.0,0,1
66,31,4538.502697076145,0.2851860746492513,16,146.97304002402902,15.481554858607264,0.0,0.0,0,5
69,1,234.94727044271633,0.43647609381985386,31,234.94727044271633,959.1093416329892,0.0,0.0,0,1
76,2,548.4547397567717,0.3447307638080461,2,274.22736987838584,37.81116439746461,0.0,0.0,0,1
81,66,10899.813860487928,0.2850533774484215,37,162.91670462795014,16.89140896691178,0.0,0.0,0,6
12,8,2223.2120983088216,0.49553566767281093,8,254.85607456325002,32.03197500599285,8.767854718986168,2223.2120983088216,1,4
33,38,7782.039334111745,0.311402359586707,44,204.79050879241436,35.85345654145163,0.0,0.0,0,5
17,257,52798.9756475858,0.36007479737297315,20,205.50765217145542,2.3920534277318497,17.303321674207044,4068.8374724886307,1,4
14,5,739.3344225042507,0.23795504866758393,31,147.86688450085015,190.20114492193431,2.0,251.7846457953109,1,1
50,2,343.09110163909804,0.17591446484500592,44,132.14422898356457,501.3195634930186,0.0,0.0,0,1
40,1,196.25730919112115,0.0,16,196.25730919112115,490.18459457032736,0.4741738290873252,60.59941535736016,0,1
18,2,586.0897415660057,0.3312951216531041,47,293.04487078300286,718.3180718502165,2.0,586.0897415660057,1,1
45,25,6003.657344053653,0.33275541131769265,11,251.74656937673265,13.071368630944797,0.0,0.0,0,5
5,40,8844.858408360366,0.36431628440202857,44,218.08198216001188,33.45669037333537,35.36735885390283,7932.22415879947,1,5
64,31,7147.95192347144,0.40902540770004836,20,242.45713142848055,19.427512794775907,0.0,0.0,0,5
23,9,1916.4806891717683,0.3710765567174685,8,195.24483267346253,25.6681456813652,9.0,1744.7622064033785,1,1
60,32,5772.874634518828,0.4132232778982505,26,180.40233232871338,24.76094742808997,0.0,0.0,0,5
55,7,2132.6064557487352,0.5359859543928722,33,281.76607842350637,136.54723571253825,0.0,0.0,0,1
17,7,1064.325972898412,0.2051571909616753,46,143.8682994925312,193.6414387817194,3.6350936508676437,686.3501382568902,1,1
10,15,2902.3383344046133,0.3870285793088774,25,193.48922229364084,51.93523423219005,15.0,2902.3383344046133,1,4
7,14,3346.562209252726,0.31413649820584655,25,227.40642926632157,52.909034225921395,14.749225229252943,3346.562209252726,1,1
39,23,3991.652087397269,0.3199098842021222,15,169.0041935403469,20.222712271710535,0.0,0.0,0,5
12,1,91.78550661083733,0.16771208619336256,17,91.78550661083733,518.0528062670672,1.0,91.78550661083733,1,1
33,38,7760.823859426164,0.3166337066720635,43,204.23220682700432,34.664196435517844,0.0,0.0,0,5
54,81,17399.075205538607,0.32541494284420824,19,213.96309268498123,7.072796341404327,0.0,0.0,0,6
21,54,22899.87571937216,0.3595966670971546,13,493.6902507877377,7.83611596723808,4.1853278645928516,1043.310159429977,0,6
19,37,6510.6788886540335,0.49495937518568356,28,181.27235190397954,24.07018689773002,13.717725010398281,2315.433833042966,1,5
8,290,74793.18094858444,0.3430352998676094,37,257.56587077582583,3.9309020346920973,59.27870845130105,13846.703892204889,1,2
2,122,26761.96234168977,0.278576671948146,6,218.25816872043143,1.6358431868654177,48.079533931624866,9585.116472457388,1,7
9,19,4360.868176034723,0.31869686840416545,12,220.81910560865055,19.50576461289878,19.928877906367315,4360.868176034723,1,3
56,8,1672.1713783481525,0.40072806437998876,30,204.85071344421868,113.93717721232136,0.05976975857504241,0.38910112832352617,0,1
19,26,4426.01316035252,0.2730374468934322,35,171.71359469691453,45.345782054983445,6.603793423007032,1472.4981038387286,1,5
15,39,7589.535093857909,0.2502893617602704,16,200.24374859259055,14.358474704135507,9.164509778619566,1997.6264386079395,1,5
38,52,10026.134284218617,0.33917214448509464,34,190.98504677265444,19.864444243557433,2.8536942524611746,601.1199929274997,0,6
15,55,10679.567119924735,0.33109389337616707,13,193.35827970199378,7.770182144068608,9.083494219016966,1439.3955888292865,1,6
41,28,3598.8932881112023,0.33151341491815933,17,127.24408274471863,18.291436714493898,0.0,0.0,0,5
48,33,10804.268934342033,0.2856463005909135,29,337.467973978457,27.793258675112813,0.0,0.0,0,5
8,19,3467.9370594501784,0.4018939623578349,35,184.03938970371394,57.284717861776066,7.544410551203097,2031.5457774326708,1,3
23,17,4872.521138108084,0.3898154947758535,17,284.2534864725775,31.73151133829517,17.19404718088043,4872.521138108084,1,5
11,13,2523.9419754605237,0.24184858706199916,5,191.52873130221204,11.744930050646381,13.189298716087873,2523.9419754605237,1,1
16,17,2944.776253072576,0.2876181983646521,36,168.8008682866806,60.07382687954304,17.82525319126422,2944.776253072576,1,4
3,26,3809.6778046378226,0.43611432551868407,46,143.2134540271602,52.86374153206666,13.445109592998676,2064.588763860356,1,5
41,9,2154.0709553323145,0.41217462396961085,27,230.69466469731475,92.55577980582568,0.0,0.0,0,1
73,6,926.4902310953901,0.2887078713570403,21,154.41503851589835,111.24355175144456,0.0,0.0,0,1
83,11,2377.942201492772,0.4426590699109324,15,202.03150877693068,39.63116404897575,0.0,0.0,0,1
62,6,1323.5915034643765,0.28726048113711755,35,209.90368529326386,168.74161225806762,0.0,0.0,0,1
24,30,10490.153641977262,0.3792005605698652,12,350.84104887823685,11.406420626855539,1.857622703079542,315.8051476370375,0,5
20,50,9754.118086699653,0.35418707025593554,15,193.94370629578205,9.366784156153962,9.913853781762567,2075.446252933326,1,6
55,36,8425.951444092649,0.2691657029515305,41,229.58308793734705,34.128592829207896,0.0,0.0,0,5
1,6,1158.4666240081644,0.2510267030471688,45,192.49455379473926,228.0470008129291,6.023271935735826,1158.4666240081644,1,1
71,25,3956.0739716101853,0.3359716731621654,19,155.844297661143,23.02847673807592,0.0,0.0,0,5
73,7,1268.521752655913,0.2730121173347493,27,188.14491271171465,127.31898790210336,0.0,0.0,0,1
18,2,558.077129718746,0.38256867817569007,46,270.68923508100613,677.5721577955662,2.1181648276216563,558.077129718746,1,1
29,83,26460.060677694128,0.31403540561354465,28,375.3879309872608,13.910309568210781,15.24567968490189,3042.8681267049787,1,6
